text,word_count,language,category,age,education_level,formality,context,mental_state,text_length,length_category,emoji_count,emoticon_count,punct_count,char_count,text_clean,text_nostop
"Après toutes ces années d'études et de taf, je me retrouve là, incapable de voir un futur qui vaut le coup.",21,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,107,après toutes ces années détudes et de taf je me retrouve là incapable de voir un futur qui vaut le coup,après toutes ces années détudes taf retrouve incapable voir futur qui vaut coup
C'est comme si j'étais dans un film d'horreur sans fin. Chaque nouveau jour est juste une autre scène cauchemardesque.,19,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,118,cest comme si jétais dans un film dhorreur sans fin chaque nouveau jour est juste une autre scène cauchemardesque,cest comme jétais dans film dhorreur sans fin chaque nouveau jour est juste une autre scène cauchemardesque
"Je me sens comme une épave qui dérive. Même avec toute mon éducation, je trouve plus le nord.",18,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,93,je me sens comme une épave qui dérive même avec toute mon éducation je trouve plus le nord,sens comme une épave qui dérive même avec toute mon éducation trouve plus nord
"Quand je pense à demain, c'est le vide total. Comme si quelqu'un avait effacé toutes les possibilités.",17,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,102,quand je pense à demain cest le vide total comme si quelquun avait effacé toutes les possibilités,quand pense demain cest vide total comme quelquun avait effacé toutes les possibilités
"J'ai beau chercher une raison d'espérer, y'a que du noir. C'est comme si l'avenir était une page blanche terrifiante.",19,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,8,117,jai beau chercher une raison despérer ya que du noir cest comme si lavenir était une page blanche terrifiante,jai beau chercher une raison despérer que noir cest comme lavenir était une page blanche terrifiante
Tous ces efforts pour en arriver là. Un futur qui ressemble à un trou noir qui aspire tout espoir.,19,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,98,tous ces efforts pour en arriver là un futur qui ressemble à un trou noir qui aspire tout espoir,tous ces efforts pour arriver futur qui ressemble trou noir qui aspire tout espoir
"Je pensais qu'à mon âge, j'aurais les réponses. Mais l'avenir est plus flou que jamais, comme un brouillard toxique.",19,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,7,116,je pensais quà mon âge jaurais les réponses mais lavenir est plus flou que jamais comme un brouillard toxique,pensais quà mon âge jaurais les réponses mais lavenir est plus flou que jamais comme brouillard toxique
"C'est dingue comme même avec tout mon bagage, je peux pas voir une seule lueur d'espoir dans ce futur de merde.",21,French,Future Outlook,elderly (60+),postgraduate,very informal with slang,text message to friend,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,111,cest dingue comme même avec tout mon bagage je peux pas voir une seule lueur despoir dans ce futur de merde,cest dingue comme même avec tout mon bagage peux pas voir une seule lueur despoir dans futur merde
"Je ne vois plus d'avenir. Chaque matin, je me réveille dans un monde qui n'a plus de sens. L'espoir s'est évaporé comme la rosée.",24,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,8,129,je ne vois plus davenir chaque matin je me réveille dans un monde qui na plus de sens lespoir sest évaporé comme la rosée,vois plus davenir chaque matin réveille dans monde qui plus sens lespoir sest évaporé comme rosée
"L'université était censée ouvrir des portes, mais je me sens piégée dans un labyrinthe sans issue. Tout effort semble futile maintenant.",21,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,136,luniversité était censée ouvrir des portes mais je me sens piégée dans un labyrinthe sans issue tout effort semble futile maintenant,luniversité était censée ouvrir des portes mais sens piégée dans labyrinthe sans issue tout effort semble futile maintenant
Comment imaginer un futur quand le présent est déjà si vide? Je ne reconnais même plus la personne dans le miroir.,21,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,114,comment imaginer un futur quand le présent est déjà si vide je ne reconnais même plus la personne dans le miroir,comment imaginer futur quand présent est déjà vide reconnais même plus personne dans miroir
"Les jours passent, identiques et gris. Je ne peux plus me projeter au-delà de demain. Tout semble s'effondrer autour de moi.",21,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,124,les jours passent identiques et gris je ne peux plus me projeter audelà de demain tout semble seffondrer autour de moi,les jours passent identiques gris peux plus projeter audelà demain tout semble seffondrer autour moi
Mes rêves d'avenir se sont transformés en cauchemars. Je ne peux plus supporter cette sensation d'être coincée dans cette spirale sans fin.,22,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,139,mes rêves davenir se sont transformés en cauchemars je ne peux plus supporter cette sensation dêtre coincée dans cette spirale sans fin,mes rêves davenir sont transformés cauchemars peux plus supporter cette sensation dêtre coincée dans cette spirale sans fin
À quoi bon continuer les études? Je ne vois plus le bout du tunnel. Chaque jour devient plus lourd que le précédent.,22,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,116,à quoi bon continuer les études je ne vois plus le bout du tunnel chaque jour devient plus lourd que le précédent,quoi bon continuer les études vois plus bout tunnel chaque jour devient plus lourd que précédent
Le futur me paraît comme un mur noir infranchissable. Je ne trouve plus la force de faire semblant que tout va bien.,22,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,116,le futur me paraît comme un mur noir infranchissable je ne trouve plus la force de faire semblant que tout va bien,futur paraît comme mur noir infranchissable trouve plus force faire semblant que tout bien
J'ai l'impression que ma vie s'est arrêtée. Les autres avancent pendant que je reste figée dans cette obscurité permanente.,19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,123,jai limpression que ma vie sest arrêtée les autres avancent pendant que je reste figée dans cette obscurité permanente,jai limpression que vie sest arrêtée les autres avancent pendant que reste figée dans cette obscurité permanente
"Parfois, je me demande si disparaître serait plus simple. L'avenir me semble tellement insurmontable, tellement écrasant.",16,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,121,parfois je me demande si disparaître serait plus simple lavenir me semble tellement insurmontable tellement écrasant,parfois demande disparaître serait plus simple lavenir semble tellement insurmontable tellement écrasant
"Je ne peux plus supporter cette sensation d'être perdue dans le temps. Chaque projet, chaque idée se transforme en échec.",20,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,121,je ne peux plus supporter cette sensation dêtre perdue dans le temps chaque projet chaque idée se transforme en échec,peux plus supporter cette sensation dêtre perdue dans temps chaque projet chaque idée transforme échec
Les années passent et je m'enfonce toujours plus profondément. Comment imaginer un avenir quand le présent est déjà insupportable?,19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,130,les années passent et je menfonce toujours plus profondément comment imaginer un avenir quand le présent est déjà insupportable,les années passent menfonce toujours plus profondément comment imaginer avenir quand présent est déjà insupportable
"Je me sens comme une coquille vide, incapable de ressentir quoi que ce soit pour l'avenir. Tout espoir s'est évanoui.",20,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,117,je me sens comme une coquille vide incapable de ressentir quoi que ce soit pour lavenir tout espoir sest évanoui,sens comme une coquille vide incapable ressentir quoi que soit pour lavenir tout espoir sest évanoui
"Mes amis parlent de leurs projets avec enthousiasme, pendant que je lutte juste pour survivre au jour le jour.",19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,110,mes amis parlent de leurs projets avec enthousiasme pendant que je lutte juste pour survivre au jour le jour,mes amis parlent leurs projets avec enthousiasme pendant que lutte juste pour survivre jour jour
L'avenir me paraît comme un océan noir sans rivage. Je ne sais plus comment nager dans ces eaux sombres.,19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,104,lavenir me paraît comme un océan noir sans rivage je ne sais plus comment nager dans ces eaux sombres,lavenir paraît comme océan noir sans rivage sais plus comment nager dans ces eaux sombres
Chaque nouvelle journée est une bataille perdue d'avance. Je ne vois plus l'intérêt de continuer cette lutte sans fin.,19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,118,chaque nouvelle journée est une bataille perdue davance je ne vois plus lintérêt de continuer cette lutte sans fin,chaque nouvelle journée est une bataille perdue davance vois plus lintérêt continuer cette lutte sans fin
"Le temps passe, mais je reste prisonnière de ce vide. L'avenir n'est qu'une promesse vide qui me fait peur.",19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,107,le temps passe mais je reste prisonnière de ce vide lavenir nest quune promesse vide qui me fait peur,temps passe mais reste prisonnière vide lavenir nest quune promesse vide qui fait peur
"Je ne peux plus imaginer un futur heureux. Tout ce que je vois devant moi, c'est cette obscurité qui m'étouffe.",20,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,111,je ne peux plus imaginer un futur heureux tout ce que je vois devant moi cest cette obscurité qui métouffe,peux plus imaginer futur heureux tout que vois devant moi cest cette obscurité qui métouffe
Les portes de l'avenir se ferment une à une. Je me sens comme un fantôme dans ma propre vie.,19,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,92,les portes de lavenir se ferment une à une je me sens comme un fantôme dans ma propre vie,les portes lavenir ferment une une sens comme fantôme dans propre vie
Comment continuer quand chaque pas en avant semble me ramener en arrière? L'espoir n'est plus qu'un souvenir lointain.,18,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,118,comment continuer quand chaque pas en avant semble me ramener en arrière lespoir nest plus quun souvenir lointain,comment continuer quand chaque pas avant semble ramener arrière lespoir nest plus quun souvenir lointain
Je regarde les autres construire leur vie pendant que la mienne s'effrite. L'avenir n'est qu'une illusion cruelle.,17,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,114,je regarde les autres construire leur vie pendant que la mienne seffrite lavenir nest quune illusion cruelle,regarde les autres construire leur vie pendant que mienne seffrite lavenir nest quune illusion cruelle
Les jours se ressemblent dans leur désespoir. Je ne vois plus de chemin vers un quelconque bonheur futur.,18,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,105,les jours se ressemblent dans leur désespoir je ne vois plus de chemin vers un quelconque bonheur futur,les jours ressemblent dans leur désespoir vois plus chemin vers quelconque bonheur futur
Même mes rêves ont perdu leurs couleurs. L'avenir n'est qu'une toile grise où rien ne pousse plus.,17,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,98,même mes rêves ont perdu leurs couleurs lavenir nest quune toile grise où rien ne pousse plus,même mes rêves ont perdu leurs couleurs lavenir nest quune toile grise rien pousse plus
Je me sens coincée dans un présent sans issue. Chaque tentative d'avancer me ramène à ce même point de désespoir.,20,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,113,je me sens coincée dans un présent sans issue chaque tentative davancer me ramène à ce même point de désespoir,sens coincée dans présent sans issue chaque tentative davancer ramène même point désespoir
Le futur me paraît comme un gouffre sans fond. Je ne trouve plus la force de lutter contre cette obscurité envahissante.,21,French,Future Outlook,adult (30-45),university student,casual,social media post,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,120,le futur me paraît comme un gouffre sans fond je ne trouve plus la force de lutter contre cette obscurité envahissante,futur paraît comme gouffre sans fond trouve plus force lutter contre cette obscurité envahissante
"Je ne vois plus d'avenir. Les années qui me restent semblent vides, sans but. Même mes études tardives n'ont plus de sens maintenant.",23,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,133,je ne vois plus davenir les années qui me restent semblent vides sans but même mes études tardives nont plus de sens maintenant,vois plus davenir les années qui restent semblent vides sans but même mes études tardives nont plus sens maintenant
"Chaque matin, je me demande pourquoi continuer. À mon âge, reprendre les études paraît maintenant tellement futile et désespéré.",19,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,128,chaque matin je me demande pourquoi continuer à mon âge reprendre les études paraît maintenant tellement futile et désespéré,chaque matin demande pourquoi continuer mon âge reprendre les études paraît maintenant tellement futile désespéré
"L'avenir est comme un long tunnel noir. Je suis trop vieux pour recommencer, trop fatigué pour espérer. Rien ne changera plus.",21,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,126,lavenir est comme un long tunnel noir je suis trop vieux pour recommencer trop fatigué pour espérer rien ne changera plus,lavenir est comme long tunnel noir suis trop vieux pour recommencer trop fatigué pour espérer rien changera plus
"Les jeunes de ma classe ont toute leur vie devant eux. Moi, je n'ai que des regrets et un futur qui se rétrécit chaque jour.",25,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,124,les jeunes de ma classe ont toute leur vie devant eux moi je nai que des regrets et un futur qui se rétrécit chaque jour,les jeunes classe ont toute leur vie devant eux moi nai que des regrets futur qui rétrécit chaque jour
"Parfois, je m'imagine disparaître doucement, comme une vieille photo qui s'efface. Personne ne remarquerait mon absence.",16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,120,parfois je mimagine disparaître doucement comme une vieille photo qui sefface personne ne remarquerait mon absence,parfois mimagine disparaître doucement comme une vieille photo qui sefface personne remarquerait mon absence
"Je me sens comme un arbre mort en hiver. Plus aucune feuille ne poussera, plus aucun printemps ne viendra pour moi.",21,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,115,je me sens comme un arbre mort en hiver plus aucune feuille ne poussera plus aucun printemps ne viendra pour moi,sens comme arbre mort hiver plus aucune feuille poussera plus aucun printemps viendra pour moi
"À quoi bon étudier maintenant? Le temps m'échappe, et je ne verrai jamais les fruits de ces efforts tardifs.",19,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,108,à quoi bon étudier maintenant le temps méchappe et je ne verrai jamais les fruits de ces efforts tardifs,quoi bon étudier maintenant temps méchappe verrai jamais les fruits ces efforts tardifs
Le futur ressemble à une page blanche que je ne peux plus remplir. Mes mains tremblent trop pour écrire une nouvelle histoire.,22,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,126,le futur ressemble à une page blanche que je ne peux plus remplir mes mains tremblent trop pour écrire une nouvelle histoire,futur ressemble une page blanche que peux plus remplir mes mains tremblent trop pour écrire une nouvelle histoire
Mes rêves se sont évaporés comme la rosée du matin. Je suis trop vieux pour en créer de nouveaux.,19,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,97,mes rêves se sont évaporés comme la rosée du matin je suis trop vieux pour en créer de nouveaux,mes rêves sont évaporés comme rosée matin suis trop vieux pour créer nouveaux
Je regarde les calendriers avec angoisse. Chaque mois qui passe est un rappel que mon temps est presque écoulé.,19,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,111,je regarde les calendriers avec angoisse chaque mois qui passe est un rappel que mon temps est presque écoulé,regarde les calendriers avec angoisse chaque mois qui passe est rappel que mon temps est presque écoulé
"Les projets d'avenir? À mon âge, c'est comme planter un arbre dont on ne verra jamais l'ombre.",17,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,6,94,les projets davenir à mon âge cest comme planter un arbre dont on ne verra jamais lombre,les projets davenir mon âge cest comme planter arbre dont verra jamais lombre
"La vie continue autour de moi, mais je reste figé dans le temps, incapable d'avancer ou de reculer.",18,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,99,la vie continue autour de moi mais je reste figé dans le temps incapable davancer ou de reculer,vie continue autour moi mais reste figé dans temps incapable davancer reculer
Je me sens comme un livre dont les dernières pages sont déjà écrites. Il ne reste plus rien à raconter.,20,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,103,je me sens comme un livre dont les dernières pages sont déjà écrites il ne reste plus rien à raconter,sens comme livre dont les dernières pages sont déjà écrites reste plus rien raconter
"L'université devait être un nouveau départ, mais elle n'a fait que souligner mon décalage avec le monde.",17,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,104,luniversité devait être un nouveau départ mais elle na fait que souligner mon décalage avec le monde,luniversité devait être nouveau départ mais elle fait que souligner mon décalage avec monde
"Chaque cours me rappelle tout ce que je n'ai pas accompli, tout ce que je n'accomplirai jamais.",17,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,95,chaque cours me rappelle tout ce que je nai pas accompli tout ce que je naccomplirai jamais,chaque cours rappelle tout que nai pas accompli tout que naccomplirai jamais
Le temps qui me reste est comme du sable qui s'écoule trop vite entre mes doigts tremblants.,17,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,92,le temps qui me reste est comme du sable qui sécoule trop vite entre mes doigts tremblants,temps qui reste est comme sable qui sécoule trop vite entre mes doigts tremblants
"Je suis comme une horloge cassée, coincée dans un présent sans lendemain, sans espoir de réparation.",16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,100,je suis comme une horloge cassée coincée dans un présent sans lendemain sans espoir de réparation,suis comme une horloge cassée coincée dans présent sans lendemain sans espoir réparation
"Les années à venir me semblent comme un désert sans fin, sans oasis d'espoir à l'horizon.",16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,89,les années à venir me semblent comme un désert sans fin sans oasis despoir à lhorizon,les années venir semblent comme désert sans fin sans oasis despoir lhorizon
"Je me sens comme un navire échoué, trop usé pour reprendre la mer, trop fatigué pour être réparé.",18,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,97,je me sens comme un navire échoué trop usé pour reprendre la mer trop fatigué pour être réparé,sens comme navire échoué trop usé pour reprendre mer trop fatigué pour être réparé
"L'avenir est une porte fermée à clé, et j'ai perdu la force de chercher la serrure.",16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,83,lavenir est une porte fermée à clé et jai perdu la force de chercher la serrure,lavenir est une porte fermée clé jai perdu force chercher serrure
Mes études tardives sont comme des fleurs plantées dans le gel. Elles ne s'épanouiront jamais vraiment.,16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,3,103,mes études tardives sont comme des fleurs plantées dans le gel elles ne sépanouiront jamais vraiment,mes études tardives sont comme des fleurs plantées dans gel elles sépanouiront jamais vraiment
"Je vois les autres avancer pendant que je reste immobile, prisonnier de mon âge et de mes regrets.",18,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,2,98,je vois les autres avancer pendant que je reste immobile prisonnier de mon âge et de mes regrets,vois les autres avancer pendant que reste immobile prisonnier mon âge mes regrets
"La vie future me semble comme une pièce vide, sans meubles, sans couleurs, sans raison d'y entrer.",17,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,5,98,la vie future me semble comme une pièce vide sans meubles sans couleurs sans raison dy entrer,vie future semble comme une pièce vide sans meubles sans couleurs sans raison entrer
"Chaque nouveau jour est plus lourd que le précédent, et demain semble encore plus sombre qu'aujourd'hui.",16,French,Future Outlook,elderly (60+),university student,casual,therapy session,Unhealthy,between 16 and 35 words,16-35 words,0,0,4,104,chaque nouveau jour est plus lourd que le précédent et demain semble encore plus sombre quaujourdhui,chaque nouveau jour est plus lourd que précédent demain semble encore plus sombre quaujourdhui
"Je ne vois plus l'avenir comme une possibilité d'amélioration. Chaque jour qui passe n'est qu'une répétition monotone du précédent. Les perspectives qui autrefois m'enthousiasmaient semblent maintenant vides de sens, comme si le temps s'était figé dans une obscurité permanente.",39,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,36-60 words,0,0,10,278,je ne vois plus lavenir comme une possibilité damélioration chaque jour qui passe nest quune répétition monotone du précédent les perspectives qui autrefois menthousiasmaient semblent maintenant vides de sens comme si le temps sétait figé dans une obscurité permanente,vois plus lavenir comme une possibilité damélioration chaque jour qui passe nest quune répétition monotone précédent les perspectives qui autrefois menthousiasmaient semblent maintenant vides sens comme temps sétait figé dans une obscurité permanente
"L'horizon s'est transformé en un mur impénétrable. Je me sens comme un navire échoué, incapable de reprendre la mer. Mes aspirations d'antan se sont évaporées, laissant place à un vide existentiel qui me consume jour après jour.",37,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,36-60 words,0,0,8,228,lhorizon sest transformé en un mur impénétrable je me sens comme un navire échoué incapable de reprendre la mer mes aspirations dantan se sont évaporées laissant place à un vide existentiel qui me consume jour après jour,lhorizon sest transformé mur impénétrable sens comme navire échoué incapable reprendre mer mes aspirations dantan sont évaporées laissant place vide existentiel qui consume jour après jour
"La notion même de futur est devenue abstraite, dénuée de substance. Je me retrouve dans un état de stagnation perpétuelle, où chaque tentative de projection vers l'avant se heurte à un brouillard épais d'incertitudes et de désespoir.",37,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,36-60 words,0,0,6,233,la notion même de futur est devenue abstraite dénuée de substance je me retrouve dans un état de stagnation perpétuelle où chaque tentative de projection vers lavant se heurte à un brouillard épais dincertitudes et de désespoir,notion même futur est devenue abstraite dénuée substance retrouve dans état stagnation perpétuelle chaque tentative projection vers lavant heurte brouillard épais dincertitudes désespoir
"L'avenir ressemble à une page blanche que je suis incapable de remplir. Les opportunités qui se présentent me paraissent inaccessibles, comme si j'étais séparé du monde réel par une vitre invisible mais infranchissable.",33,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,5,219,lavenir ressemble à une page blanche que je suis incapable de remplir les opportunités qui se présentent me paraissent inaccessibles comme si jétais séparé du monde réel par une vitre invisible mais infranchissable,lavenir ressemble une page blanche que suis incapable remplir les opportunités qui présentent paraissent inaccessibles comme jétais séparé monde réel par une vitre invisible mais infranchissable
"Je ne parviens plus à imaginer un scénario où ma situation s'améliore. Cette sensation d'immobilité m'étouffe, comme si j'étais prisonnier d'un présent perpétuel, sans possibilité d'évolution ou de changement positif.",30,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,10,217,je ne parviens plus à imaginer un scénario où ma situation saméliore cette sensation dimmobilité métouffe comme si jétais prisonnier dun présent perpétuel sans possibilité dévolution ou de changement positif,parviens plus imaginer scénario saméliore cette sensation dimmobilité métouffe comme jétais prisonnier dun présent perpétuel sans possibilité dévolution changement positif
"Chaque projection vers le futur se transforme en une confirmation de mon impuissance. Les ambitions qui autrefois guidaient mes pas se sont dissoutes, me laissant dans un état de paralysie émotionnelle et intellectuelle.",33,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,3,220,chaque projection vers le futur se transforme en une confirmation de mon impuissance les ambitions qui autrefois guidaient mes pas se sont dissoutes me laissant dans un état de paralysie émotionnelle et intellectuelle,chaque projection vers futur transforme une confirmation mon impuissance les ambitions qui autrefois guidaient mes pas sont dissoutes laissant dans état paralysie émotionnelle intellectuelle
"L'idée même d'un lendemain meilleur semble relever d'une fiction inaccessible. Je me sens condamné à errer dans ce présent sans fin, où chaque tentative d'espoir se heurte à un mur d'impossibilités.",31,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,8,198,lidée même dun lendemain meilleur semble relever dune fiction inaccessible je me sens condamné à errer dans ce présent sans fin où chaque tentative despoir se heurte à un mur dimpossibilités,lidée même dun lendemain meilleur semble relever dune fiction inaccessible sens condamné errer dans présent sans fin chaque tentative despoir heurte mur dimpossibilités
"Le temps est devenu mon geôlier, m'enfermant dans un cycle sans fin de désespoir. Les perspectives d'avenir, autrefois source d'inspiration, ne sont plus que des mirages cruels qui accentuent mon sentiment d'isolement.",32,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,9,218,le temps est devenu mon geôlier menfermant dans un cycle sans fin de désespoir les perspectives davenir autrefois source dinspiration ne sont plus que des mirages cruels qui accentuent mon sentiment disolement,temps est devenu mon geôlier menfermant dans cycle sans fin désespoir les perspectives davenir autrefois source dinspiration sont plus que des mirages cruels qui accentuent mon disolement
"Je me sens comme un spectateur impuissant de ma propre existence, incapable d'influencer son cours. L'avenir se présente comme une succession interminable de jours gris, sans espoir de voir percer la lumière.",32,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,208,je me sens comme un spectateur impuissant de ma propre existence incapable dinfluencer son cours lavenir se présente comme une succession interminable de jours gris sans espoir de voir percer la lumière,sens comme spectateur impuissant propre existence incapable dinfluencer son cours lavenir présente comme une succession interminable jours gris sans espoir voir percer lumière
"La notion de progrès ou d'amélioration m'apparaît désormais comme une illusion cruelle. Chaque nouvelle journée ne fait que confirmer cette sensation d'être piégé dans un présent perpétuel, sans issue possible.",30,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,6,210,la notion de progrès ou damélioration mapparaît désormais comme une illusion cruelle chaque nouvelle journée ne fait que confirmer cette sensation dêtre piégé dans un présent perpétuel sans issue possible,notion progrès damélioration mapparaît désormais comme une illusion cruelle chaque nouvelle journée fait que confirmer cette sensation dêtre piégé dans présent perpétuel sans issue possible
"L'espoir d'un changement positif s'est évanoui, me laissant dans un état de résignation totale. Je me sens comme un arbre déraciné, incapable de reprendre racine ou de retrouver une quelconque stabilité.",31,French,Future Outlook,adult (30-45),high school,highly formal academic,text message to friend,Unhealthy,between 36 and 60 words,16-35 words,0,0,7,203,lespoir dun changement positif sest évanoui me laissant dans un état de résignation totale je me sens comme un arbre déraciné incapable de reprendre racine ou de retrouver une quelconque stabilité,lespoir dun changement positif sest évanoui laissant dans état résignation totale sens comme arbre déraciné incapable reprendre racine retrouver une quelconque stabilité
